specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
NA92-28Cf,NA92-28Cf,NA92-28C,3.131e-07,4.666542496239191e-07,-2.6748952898022375e-07,-3.28435843619615e-08,1.5938086727144127e-07,1.2418931599788937e-08,3.3309093092072934e-09,-4.6647707754310563e-07,4.684940771276262e-09,7.60430360128896e-09,3e-05,ZI,783.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,3.524e-08,5.323880775176687e-07,-3.238831814424421e-08,-8.617865123339081e-09,1.0889758881773147e-08,-5.695057535061416e-10,1.9199464750597943e-08,-5.320414657707108e-07,5.272989868405476e-10,7.83298583401686e-09,3e-05,IZ,803.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,2.299e-08,5.809706709729396e-07,-2.0571570777999387e-08,-1.9445859695953828e-09,1.007815266468089e-08,6.596874472641062e-10,1.3302123702276911e-08,-5.808179911540524e-07,3.440012402799146e-10,8.553832050890058e-09,3e-05,ZI,818.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,9.914e-09,6.081934853623035e-07,-9.578045894139415e-09,-1.8617835218380742e-09,1.7556181155283488e-09,-8.467346336508477e-09,1.6579246300264565e-08,-6.079085032102111e-07,1.483439885226217e-10,9.077817301126885e-09,3e-05,IZ,833.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,1.019e-08,6.638165857983832e-07,-9.779462569495427e-09,1.365559309398713e-10,2.859993763902828e-09,-1.1454015031782206e-08,5.3152744959142065e-09,-6.636964765445927e-07,1.5247379897574292e-10,9.894764235427492e-09,3e-05,ZI,843.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,4.278e-09,6.826597955474836e-07,-4.185043021491103e-09,7.228824507826244e-10,5.139453965346203e-10,1.185228089319583e-08,1.2719216493874596e-08,-6.82438379215547e-07,6.401206202337863e-11,1.0206518523819346e-08,3e-05,IZ,853.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,5.2170000000000005e-09,7.338815523766073e-07,-5.022290037591844e-09,4.1290740346561124e-10,1.3502589582998508e-09,-2.3377752348806725e-08,-1.7680403832321225e-08,-7.332959954439564e-07,7.806239541280185e-11,1.0963727614509606e-08,3e-05,ZI,873.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,1.253e-06,2.8001396788056777e-08,-1.0733514449177424e-06,-1.9893393167693683e-07,6.151024032797714e-07,-1.650546628651006e-09,9.776039982620138e-09,-2.618745806998185e-08,1.874874093391618e-08,9.225808444964341e-09,3e-05,P,373.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,1.092e-06,1.326760333449849e-07,-9.289419268248039e-07,-1.8225116023295776e-07,5.443486118111827e-07,1.1135498658684934e-08,-3.829715040739868e-08,-1.2653955414989835e-07,1.6339684836262147e-08,1.014390036505521e-08,3e-05,P,573.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,1.01e-06,2.0026745616166695e-07,-8.661729389501293e-07,-1.2790529156077573e-07,5.034726171513686e-07,-3.5573395053313737e-09,-1.9009734115615452e-08,-1.9933145597713023e-07,1.51127121654073e-08,8.413526885861827e-09,3e-05,P,673.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,8.615999999999999e-07,2.5930193016923195e-07,-7.397839216033264e-07,-9.739440095407598e-08,4.307999999999999e-07,-3.986258840057094e-09,1.0047125530484627e-08,-2.590765446707285e-07,1.2892190892787055e-08,3.100564214416307e-09,3e-05,P,733.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,3.131e-07,5.022792112366159e-07,-2.6748952898022375e-07,-3.28435843619615e-08,1.5938086727144127e-07,1.0264104203099497e-08,2.034537867652249e-09,-5.021702050709998e-07,4.684940771276262e-09,1.0521183773427825e-09,3e-05,P,783.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,2.299e-08,6.401434493146671e-07,-2.0571570777999387e-08,-1.9445859695953828e-09,1.007815266468089e-08,-1.5555448011758703e-08,8.291247099146431e-09,-6.399007102349349e-07,3.440012402799146e-10,2.7258459057040146e-09,3e-05,P,818.0,1,,,
NA92-28Cf,NA92-28Cf,NA92-28C,1.019e-08,7.194918908555077e-07,-9.779462569495427e-09,1.365559309398713e-10,2.859993763902828e-09,9.33873894393689e-09,1.0007922087520757e-08,-7.193616687433804e-07,1.5247379897574292e-10,1.5349983883987244e-09,3e-05,P,843.0,1,,,
NA92-39a,NA92-39a,NA92-39,7.703000000000001e-07,0.0,-1.61676155596721e-08,-1.6197861912830505e-07,7.529034633685797e-07,0.0,0.0,0.0,3.293160447245613e-09,0.0,3e-05,ZI,273.0,1,,,
NA92-39a,NA92-39a,NA92-39,7.248999999999999e-07,2.4006770890835497e-08,-2.7335731679195395e-08,-1.5825700703830078e-07,7.068857669361028e-07,-5.349332628731237e-10,1.7919872769373454e-09,-2.3933818680031676e-08,3.0990679062811173e-09,4.311694073601515e-09,3e-05,ZI,373.0,1,,,
NA92-39a,NA92-39a,NA92-39,2.4e-07,2.231156700180571e-07,-1.364387337337074e-08,-5.7270985855080874e-08,2.326668839748333e-07,1.8181338684687517e-09,-7.1624014299521765e-09,-2.229932658234304e-07,1.026039864129491e-09,1.0643797544201704e-09,3e-05,IZ,473.0,1,,,
NA92-39a,NA92-39a,NA92-39,2.797e-08,4.140295522745987e-07,5.928591492264934e-10,2.8133182811109012e-09,2.7821837794767365e-08,4.675560180868901e-09,-3.962019461807763e-09,-4.139841925671607e-07,1.1957639583209113e-10,1.655393562271924e-09,3e-05,ZI,573.0,1,,,
NA92-39a,NA92-39a,NA92-39,1.698e-08,4.394532235461805e-07,-6.542325808946899e-10,3.909539742961559e-09,1.651084124835255e-08,4.13327307802086e-10,4.207404228223762e-09,-4.394328874758081e-07,7.259232038716151e-11,1.8098516688613326e-09,3e-05,IZ,623.0,1,,,
NA92-39a,NA92-39a,NA92-39,1.3869999999999998e-08,4.520348415552658e-07,-2.791183848690016e-09,3.2222307681400015e-09,1.3198614381807806e-08,9.993343146058536e-09,-1.4062351955314319e-08,-4.517055250161816e-07,5.92965538144835e-11,1.8764524982127543e-09,3e-05,ZI,673.0,1,,,
NA92-39a,NA92-39a,NA92-39,8.743e-09,4.6625766873458525e-07,-7.249899959673317e-09,1.7004486838415955e-09,4.581208775896401e-09,-3.1763202784919937e-10,1.5216980961409504e-08,-4.660091804397476e-07,3.737777721701725e-11,1.9746254997589166e-09,3e-05,IZ,703.0,1,,,
NA92-39a,NA92-39a,NA92-39,1.123e-08,4.821469150898338e-07,-3.934034173649382e-09,3.3245166326537303e-09,9.979171522715076e-09,2.2052969675530364e-08,-3.261269359477661e-09,-4.816312680685282e-07,4.801011530905911e-11,2.0184494559333695e-09,3e-05,ZI,733.0,1,,,
NA92-39a,NA92-39a,NA92-39,7.248999999999999e-07,2.4354839435365105e-08,-2.7335731679195395e-08,-1.5825700703830078e-07,7.068857669361028e-07,1.3011729003841374e-09,-2.8629152558115286e-09,-2.4150960006669772e-08,3.0990679062811173e-09,4.4151777903322164e-11,3e-05,P,373.0,1,,,
NA92-39a,NA92-39a,NA92-39,2.797e-08,4.465860131803365e-07,5.928591492264934e-10,2.8133182811109012e-09,2.7821837794767365e-08,2.870391093300246e-09,1.3155492366871975e-09,-4.465748507848209e-07,1.1957639583209113e-10,1.85285698797384e-09,3e-05,P,573.0,1,,,
NA92-39a,NA92-39a,NA92-39,1.3869999999999998e-08,4.721525875950719e-07,-2.791183848690016e-09,3.2222307681400015e-09,1.3198614381807806e-08,1.9836476621190236e-08,-5.985672842592361e-09,-4.7169773360553735e-07,5.92965538144835e-11,9.875633692246354e-10,3e-05,P,673.0,1,,,
NA92-39b,NA92-39b,NA92-39,9.208e-07,0.0,-2.7235243867902653e-07,-5.100707917647712e-07,7.166062911627601e-07,0.0,0.0,0.0,9.841432363442037e-09,0.0,3e-05,ZI,273.0,1,,,
NA92-39b,NA92-39b,NA92-39,8.617e-07,2.7558422523145283e-08,-2.5017952381859625e-07,-4.7450768957922576e-07,6.743734487597251e-07,6.078990723314319e-10,1.152983185460567e-09,-2.7527581449450024e-08,3.6839106288349278e-09,5.14316366224497e-09,3e-05,ZI,373.0,1,,,
NA92-39b,NA92-39b,NA92-39,2.531e-07,3.4126346246727323e-07,-8.158833601383073e-08,-1.4840863226605673e-07,1.8808995532832848e-07,-2.0411224444849288e-08,-3.1143065272543135e-08,-3.392259456722674e-07,1.0820445400465594e-09,1.538729741731777e-09,3e-05,IZ,473.0,1,,,
NA92-39b,NA92-39b,NA92-39,2.544e-08,5.160499831629216e-07,-1.1834699902632706e-08,-1.634899669670457e-08,1.5486890753981855e-08,-6.432400192953012e-09,-2.6271341060705793e-08,-5.153406892426421e-07,1.0876022559772608e-10,2.1488874521546843e-09,3e-05,ZI,573.0,1,,,
NA92-39b,NA92-39b,NA92-39,1.4780000000000002e-08,5.253129721599016e-07,-8.829221362941741e-09,-1.0337690001911904e-08,5.798742583400639e-09,-4.475153015415838e-09,-2.146744071460969e-08,-5.24855066388925e-07,6.31869549659745e-11,2.2248388630141682e-09,3e-05,IZ,623.0,1,,,
NA92-39b,NA92-39b,NA92-39,1.017e-08,5.515250580780975e-07,2.981361096232029e-09,2.501658996254586e-09,9.395854845639785e-09,-1.2477454348471574e-08,-1.775777079683668e-08,-5.510978718860722e-07,4.347843924248719e-11,2.3175479017816055e-09,3e-05,ZI,673.0,1,,,
NA92-39b,NA92-39b,NA92-39,6.51e-09,5.685528977476407e-07,-5.493066551553452e-09,3.1459088763157747e-09,1.519729318701944e-09,-2.362440467964621e-08,-1.791804514609659e-08,-5.677792077021788e-07,2.783133131451245e-11,2.425033923086758e-09,3e-05,IZ,703.0,1,,,
NA92-39b,NA92-39b,NA92-39,6.306e-09,5.761264661585268e-07,-7.887714112879542e-10,2.943734982484451e-09,5.520679307262113e-09,-6.02737574938261e-09,-4.4049903186854134e-09,-5.76078095235516e-07,2.6959197430002382e-11,2.439558742537773e-09,3e-05,ZI,733.0,1,,,
NA92-39b,NA92-39b,NA92-39,8.617e-07,2.7085946653971468e-08,-2.5017952381859625e-07,-4.7450768957922576e-07,6.743734487597251e-07,1.2532784885947305e-09,-3.977724717612307e-09,-2.6762950234283027e-08,3.6839106288349278e-09,3.2756322662334e-10,3e-05,P,373.0,1,,,
NA92-39b,NA92-39b,NA92-39,2.544e-08,5.358174055987332e-07,-1.1834699902632706e-08,-1.634899669670457e-08,1.5486890753981855e-08,-6.870979402156068e-09,-2.2327209182599415e-08,-5.353079277525497e-07,1.0876022559772608e-10,2.250019918713964e-09,3e-05,P,573.0,1,,,
NA92-39b,NA92-39b,NA92-39,1.017e-08,5.619657098782852e-07,2.981361096232029e-09,2.501658996254586e-09,9.395854845639785e-09,-9.053669050177545e-09,-3.341651715549601e-08,-5.608982318896462e-07,4.347843924248719e-11,2.3782749017301502e-09,3e-05,P,673.0,1,,,
NA92-39c,NA92-39c,NA92-39,8.014e-07,0.0,-1.740263743069658e-07,-4.509998905557079e-07,6.39183760560538e-07,0.0,0.0,0.0,1.0278354338917175e-08,0.0,3e-05,ZI,273.0,1,,,
NA92-39c,NA92-39c,NA92-39,7.715e-07,2.301488229396371e-08,-1.7095384377649344e-07,-4.3399161575891994e-07,6.145228317556674e-07,-1.0929952911445136e-08,1.3071615083312367e-09,-2.021168635096373e-08,3.2982906465662604e-09,4.621760133927959e-09,3e-05,ZI,373.0,1,,,
NA92-39c,NA92-39c,NA92-39,2.647e-07,2.2552450444765713e-07,-5.539408023255897e-08,-1.6087609037024506e-07,2.0277196409359347e-07,-2.4835839352937407e-08,-2.9054729835607532e-08,-2.222617957818578e-07,1.131636466812818e-09,1.4368406504161277e-09,3e-05,IZ,473.0,1,,,
NA92-39c,NA92-39c,NA92-39,6.061e-08,4.174812378845126e-07,-4.827071720436065e-09,-4.303431390531002e-08,4.2406595068515076e-08,-2.1480941199289475e-08,5.3226617759544416e-09,-4.168942580827859e-07,2.591178173537019e-10,1.6337001289212978e-09,3e-05,ZI,573.0,1,,,
NA92-39c,NA92-39c,NA92-39,4.481e-08,4.246105175787886e-07,-1.526274791177845e-08,-3.074660629239957e-08,2.8803312790053825e-08,-1.3663952353999286e-08,-4.721032395944574e-09,-4.243643480521317e-07,1.9157019296517708e-10,1.7131160618422654e-09,3e-05,IZ,623.0,1,,,
NA92-39c,NA92-39c,NA92-39,4.014e-08,4.429981890277223e-07,-5.097843798730112e-09,-3.3314558407883053e-08,2.180302242101992e-08,-1.671362161749398e-08,-4.312193905404903e-09,-4.4266178434329635e-07,1.7160516727565742e-10,1.8169447356840424e-09,3e-05,ZI,673.0,1,,,
NA92-39c,NA92-39c,NA92-39,3.165e-08,4.5738356452985447e-07,-7.1295959226768705e-09,-2.1942639997934405e-08,2.1665915902643e-08,-1.679455304985828e-08,-1.3393180371087699e-08,-4.5687885791469773e-07,1.3530900708207666e-10,1.8744202986349046e-09,3e-05,IZ,703.0,1,,,
NA92-39c,NA92-39c,NA92-39,2.3500000000000002e-08,4.599565692106488e-07,-3.837898720978948e-09,-2.050763045088077e-08,1.0814694942420515e-08,-9.584790503549467e-09,2.281591775056992e-10,-4.5985663558811796e-07,1.0046640336267936e-10,1.9251654451881957e-09,3e-05,ZI,733.0,1,,,
NA92-39c,NA92-39c,NA92-39,1.199e-08,4.588400712012747e-07,-3.5994065715911004e-09,-1.0336087732819462e-08,4.8958822199728054e-09,-1.535665986678904e-08,-1.3072704811025332e-08,-4.583966495587096e-07,5.1259241545469166e-11,1.943739000850047e-09,3e-05,IZ,763.0,1,,,
NA92-39c,NA92-39c,NA92-39,1.4969999999999998e-08,4.7326514496737877e-07,-1.8685975914147772e-09,-1.41934078400171e-08,4.376804419699369e-09,-1.9452319908161856e-08,-3.696966170238565e-09,-4.7285075566432237e-07,6.399923652507701e-11,2.0073559335971763e-09,3e-05,ZI,783.0,1,,,
NA92-39c,NA92-39c,NA92-39,7.715e-07,2.4515206921478727e-08,-1.7095384377649344e-07,-4.3399161575891994e-07,6.145228317556674e-07,-3.2885318050438274e-09,8.90582334470543e-10,-2.4277310231482867e-08,3.2982906465662604e-09,6.971299601844811e-10,3e-05,P,373.0,1,,,
NA92-39c,NA92-39c,NA92-39,6.061e-08,4.307276311109451e-07,-4.827071720436065e-09,-4.303431390531002e-08,4.2406595068515076e-08,-9.374481340020895e-09,7.838658959808143e-09,-4.305542552661207e-07,2.591178173537019e-10,1.751963068001106e-09,3e-05,P,573.0,1,,,
NA92-39c,NA92-39c,NA92-39,4.014e-08,4.4840391399609685e-07,-5.097843798730112e-09,-3.3314558407883053e-08,2.180302242101992e-08,-1.360669218190276e-08,2.264224817920111e-10,-4.481973636108826e-07,1.7160516727565742e-10,1.8733777852564293e-09,3e-05,P,673.0,1,,,
NA92-39c,NA92-39c,NA92-39,2.3500000000000002e-08,4.605495977928014e-07,-3.837898720978948e-09,-2.050763045088077e-08,1.0814694942420515e-08,-3.397733119171372e-08,-4.866210580638072e-09,-4.5926875899279784e-07,1.0046640336267936e-10,1.952468358116411e-09,3e-05,P,733.0,1,,,
NA92-39d,NA92-39d,NA92-39,5.215e-07,0.0,3.1568143860179796e-07,-1.4055043188498585e-07,-3.905804083914646e-07,0.0,0.0,0.0,4.458998242862747e-09,0.0,3e-05,ZI,273.0,1,,,
NA92-39d,NA92-39d,NA92-39,4.894e-07,9.378488410865851e-09,3.08914658151751e-07,-1.142710018758845e-07,-3.619754578825316e-07,-2.463155632960135e-10,3.1435605846902683e-09,-8.832519480103343e-09,2.0922662896040544e-09,2.9761923381817577e-09,3e-05,ZI,373.0,1,,,
NA92-39d,NA92-39d,NA92-39,1.522e-07,1.5819274376665853e-07,9.314484788684441e-08,-3.42706311515754e-08,-1.1538804596928268e-07,1.2864954652363435e-08,-3.477761545150144e-09,-1.5763039775643335e-07,6.50680280502119e-10,1.420275102500504e-09,3e-05,IZ,473.0,1,,,
NA92-39d,NA92-39d,NA92-39,2.284e-08,2.101100264944985e-07,1.2478848430681302e-08,-8.288441982524863e-10,-1.9111696919402686e-08,-7.995788627863536e-09,3.459039762439815e-09,-2.0992933487642753e-07,9.764479373632325e-11,9.842958416278725e-10,3e-05,ZI,573.0,1,,,
NA92-39d,NA92-39d,NA92-39,4.601e-09,2.1990545163470532e-07,6.99380924343251e-10,-1.6239443375827295e-09,-4.247690208936825e-09,-1.6490680130300074e-10,7.858315219457028e-09,-2.1976493657160657e-07,1.9670039228582455e-11,9.58266624771606e-10,3e-05,IZ,623.0,1,,,
NA92-39d,NA92-39d,NA92-39,8.552e-09,2.1981166604523615e-07,4.610505484612441e-09,-1.4448448379490381e-09,-7.05637063727598e-09,-1.3776197996998682e-08,3.90078474471492e-09,-2.1934486266312532e-07,3.65612204918142e-11,9.694423124747772e-10,3e-05,ZI,673.0,1,,,
NA92-39d,NA92-39d,NA92-39,1.963e-09,2.396015783474227e-07,-6.129867248583172e-11,-1.9505553857805735e-09,-2.1200273525092283e-10,-8.674466252041903e-09,2.899563149831347e-09,-2.394269460928708e-07,8.39215105535913e-12,1.0252191793592415e-09,3e-05,IZ,703.0,1,,,
NA92-39d,NA92-39d,NA92-39,4.0710000000000005e-09,2.3566483552804582e-07,-1.8157422470800616e-09,-2.490004137155832e-09,-2.6600752788437192e-09,-1.32721681440945e-10,1.3540292191157424e-08,-2.3527549293709754e-07,1.7404201195296497e-11,1.0184932791073168e-09,3e-05,ZI,733.0,1,,,
NA92-39d,NA92-39d,NA92-39,4.894e-07,1.2379168685851395e-08,3.08914658151751e-07,-1.142710018758845e-07,-3.619754578825316e-07,-1.3614354433780534e-09,6.347890327252958e-10,-1.2287691148877784e-08,2.0922662896040544e-09,1.424057828089723e-10,3e-05,P,373.0,1,,,
NA92-39d,NA92-39d,NA92-39,2.284e-08,2.1839708061399536e-07,1.2478848430681302e-08,-8.288441982524863e-10,-1.9111696919402686e-08,-4.610505484612499e-09,1.4448448379490692e-09,-2.18343629362724e-07,9.764479373632325e-11,9.636224390616138e-10,3e-05,P,573.0,1,,,
NA92-39d,NA92-39d,NA92-39,8.552e-09,2.2957171599440602e-07,4.610505484612441e-09,-1.4448448379490381e-09,-7.05637063727598e-09,3.0234757181113584e-09,2.6297436674928136e-09,-2.2953674178100875e-07,3.65612204918142e-11,9.926935685452827e-10,3e-05,P,673.0,1,,,
NA92-39e,NA92-39e,NA92-39,1.259e-06,0.0,1.2940319213258693e-07,-9.698318149362029e-07,7.923143723317453e-07,0.0,0.0,0.0,1.6147302361737863e-08,0.0,3e-05,ZI,273.0,1,,,
NA92-39e,NA92-39e,NA92-39,1.209e-06,3.0084929056101105e-08,1.7469296954261397e-07,-9.245364169659506e-07,7.592073366980494e-07,-8.5483514914798e-09,1.143452227412931e-09,-2.8822233780405987e-08,5.168675815552312e-09,7.249403581355675e-09,3e-05,ZI,373.0,1,,,
NA92-39e,NA92-39e,NA92-39,4.607e-07,3.493065529879656e-07,8.935356472559317e-08,-3.637825511692072e-07,2.6818405235146324e-07,1.359788975592478e-08,-9.679578007438274e-08,-3.353516696161089e-07,1.969569022518569e-09,2.8341719608141707e-09,3e-05,IZ,473.0,1,,,
NA92-39e,NA92-39e,NA92-39,7.365e-08,6.839522236937911e-07,1.76676158924561e-08,-5.5695382066789805e-08,4.4835279246492276e-08,-1.3782224871047853e-08,-2.3747211304479822e-08,-6.834008812758042e-07,3.148659833047376e-10,2.769029315908883e-09,3e-05,ZI,573.0,1,,,
NA92-39e,NA92-39e,NA92-39,5.351e-08,6.99132119122248e-07,6.549155813406823e-09,-4.6016767236051767e-08,2.6511993347818126e-08,-5.687149344542834e-09,-3.367550290331543e-09,-6.991008767879926e-07,2.2876413803987116e-10,2.8922333787934374e-09,3e-05,IZ,623.0,1,,,
NA92-39e,NA92-39e,NA92-39,4.555e-08,7.208832977460191e-07,1.599921462101002e-08,-3.478478738459352e-08,2.4674808978378795e-08,-2.656041093736072e-08,-2.6358017914510923e-08,-7.19911472635096e-07,1.9473381587957635e-10,2.990413145776488e-09,3e-05,ZI,673.0,1,,,
NA92-39e,NA92-39e,NA92-39,3.283e-08,7.458155686521622e-07,4.771778989500476e-09,-2.5746215489905043e-08,1.980331823767762e-08,1.3271387055997042e-08,-2.3030800370812974e-08,-7.453417437416462e-07,1.403537030807133e-10,3.112921526721085e-09,3e-05,IZ,703.0,1,,,
NA92-39e,NA92-39e,NA92-39,3.2410000000000004e-08,7.606805934159185e-07,1.2356308465188702e-09,-2.4391712418395235e-08,2.1305531716186648e-08,4.378458253194505e-09,-3.4510669373095138e-09,-7.606601635684053e-07,1.3855813331848673e-10,3.1662285894899545e-09,3e-05,ZI,733.0,1,,,
NA92-39e,NA92-39e,NA92-39,1.209e-06,3.532462064521511e-08,1.7469296954261397e-07,-9.245364169659506e-07,7.592073366980494e-07,-3.6694421970250197e-09,-3.986136037440055e-09,-3.490665749082933e-08,5.168675815552312e-09,7.964634445305173e-10,3e-05,P,373.0,1,,,
NA92-39e,NA92-39e,NA92-39,7.365e-08,7.113083773154465e-07,1.76676158924561e-08,-5.5695382066789805e-08,4.4835279246492276e-08,-1.81775943694348e-08,-2.7595846837670707e-08,-7.105403943051976e-07,3.148659833047376e-10,2.944306893441586e-09,3e-05,P,573.0,1,,,
NA92-39e,NA92-39e,NA92-39,4.555e-08,7.474709326998733e-07,1.599921462101002e-08,-3.478478738459352e-08,2.4674808978378795e-08,-1.6890874304045843e-08,-1.0280808443525305e-08,-7.472093405292863e-07,1.9473381587957635e-10,3.1076182384821965e-09,3e-05,P,673.0,1,,,
NA92-40a,NA92-40a,NA92-40,2.316e-07,0.0,-1.4879489489999515e-07,-5.210723113194798e-08,1.6965693535915692e-07,0.0,0.0,0.0,1.4851927033274382e-09,0.0,3e-05,ZI,273.0,1,,,
NA92-40a,NA92-40a,NA92-40,2.248e-07,7.34844053346488e-09,-1.4179266126104101e-07,-5.021141480108865e-08,1.6705895676731824e-07,3.9538679233052036e-10,-4.917078862407161e-09,-5.446612067991339e-09,9.610573394012901e-10,1.3498015584293517e-09,3e-05,ZI,373.0,1,,,
NA92-40a,NA92-40a,NA92-40,1.871e-07,1.8156579535967423e-08,-1.2442794332767312e-07,-4.357404604913094e-08,1.3276068480598306e-07,-2.10844024421673e-09,1.2355643592575944e-09,-1.7991365731833997e-08,7.998835774109491e-10,1.0981636895884524e-09,3e-05,IZ,473.0,1,,,
NA92-40a,NA92-40a,NA92-40,6.407000000000001e-09,1.8485073394668211e-07,-1.657631591059125e-09,-1.2132029268013022e-09,6.068776249518807e-09,-2.35183533095662e-08,-1.6546500789994598e-08,-1.8260036749645434e-07,2.7390989206156877e-11,7.66599268620874e-10,3e-05,ZI,573.0,1,,,
NA92-40a,NA92-40a,NA92-40,1.04e-08,1.874410311472861e-07,-6.330964576789974e-09,-4.4199188750796076e-11,8.250874739028847e-09,-2.097301120350034e-08,-5.510857467158256e-09,-1.8618244656409583e-07,4.4461727445611285e-11,7.71240083028625e-10,3e-05,IZ,623.0,1,,,
NA92-40a,NA92-40a,NA92-40,6.29e-09,1.8911484459863797e-07,-1.9944904455919884e-09,2.5528313563245107e-09,5.391582321416287e-09,-2.6994384660795635e-08,-1.5947572158660518e-08,-1.8649772810036133e-07,2.689079477239375e-11,7.866627893888092e-10,3e-05,ZI,673.0,1,,,
NA92-40a,NA92-40a,NA92-40,1.8909999999999998e-09,1.8226432851888706e-07,8.674907965265548e-10,1.5845043573970273e-09,-5.591839226332922e-10,-2.996460838189073e-08,-9.435509219740824e-09,-1.7953656691806517e-07,8.084339096120282e-12,7.806871894201093e-10,3e-05,IZ,703.0,1,,,
NA92-40a,NA92-40a,NA92-40,3.0320000000000003e-09,1.7946332652106975e-07,-1.1192083527608282e-09,1.1960121262411824e-09,2.5514606908581682e-09,-1.9791869939344078e-08,-9.475293716247533e-09,-1.781167770292934e-07,1.2962303616835907e-11,7.56815413416589e-10,3e-05,ZI,733.0,1,,,
NA92-40a,NA92-40a,NA92-40,2.248e-07,6.616827597838222e-09,-1.4179266126104101e-07,-5.021141480108865e-08,1.6705895676731824e-07,-1.0579131580939893e-09,1.708029620721512e-10,-6.529475749062287e-09,9.610573394012901e-10,6.295182083044481e-11,3e-05,P,373.0,1,,,
NA92-40a,NA92-40a,NA92-40,6.407000000000001e-09,1.784394129935492e-07,-1.657631591059125e-09,-1.2132029268013022e-09,6.068776249518807e-09,-2.970753588972895e-08,-1.4722099104199827e-08,-1.7533210264754427e-07,2.7390989206156877e-11,7.408862852235033e-10,3e-05,P,573.0,1,,,
NA92-40a,NA92-40a,NA92-40,6.29e-09,1.8052428768906923e-07,-1.9944904455919884e-09,2.5528313563245107e-09,5.391582321416287e-09,-3.1901295258413493e-08,-3.273486123486157e-09,-1.776530610349304e-07,2.689079477239375e-11,7.618345991161472e-10,3e-05,P,673.0,1,,,
NA92-40b,NA92-40b,NA92-40,4.382e-07,0.0,-3.866109665687123e-07,-2.0211532896371844e-07,4.1238262896172974e-08,0.0,0.0,0.0,4.683444463141073e-09,0.0,3e-05,ZI,273.0,1,,,
NA92-40b,NA92-40b,NA92-40,4.357e-07,1.0552809420261039e-08,-3.7103182175915285e-07,-2.2382070437539297e-07,4.554305144571662e-08,-3.189563606797854e-09,4.266321631037368e-09,-9.109718458826454e-09,1.8626898700050805e-09,2.633334533138605e-09,3e-05,ZI,373.0,1,,,
